epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,2.210653584549191031e+00,2.199624004054213433e+00,1.915492957746478819e-01
1.000000000000000000e+00,2.050883475474527096e+00,2.040374376737255968e+00,4.309859154929577274e-01
2.000000000000000000e+00,1.912357160745126627e+00,1.901295602653128469e+00,6.281690140845070935e-01
3.000000000000000000e+00,1.787333537320899390e+00,1.775904863937131317e+00,7.436619718309859239e-01
4.000000000000000000e+00,1.674095721518257696e+00,1.662027006859429834e+00,8.169014084507042472e-01
5.000000000000000000e+00,1.571627676531739182e+00,1.559178350438624294e+00,8.478873239436619524e-01
6.000000000000000000e+00,1.479147346278106401e+00,1.466026771770858828e+00,8.619718309859154548e-01
7.000000000000000000e+00,1.395729091756450213e+00,1.382113391193653618e+00,8.760563380281690682e-01
8.000000000000000000e+00,1.320307508092288140e+00,1.306459712539399520e+00,8.788732394366197687e-01
9.000000000000000000e+00,1.251833371045559584e+00,1.237683090338831171e+00,8.957746478873239715e-01
1.000000000000000000e+01,1.189960719525852806e+00,1.175407003221256019e+00,9.014084507042253724e-01
1.100000000000000000e+01,1.133779832512818109e+00,1.118981692832518471e+00,8.985915492957746720e-01
1.200000000000000000e+01,1.082748600291166152e+00,1.067360420802198284e+00,9.014084507042253724e-01
1.300000000000000000e+01,1.036243545575506353e+00,1.021198177841159627e+00,9.014084507042253724e-01
1.400000000000000000e+01,9.937705184407803483e-01,9.784666966498095642e-01,9.014084507042253724e-01
1.500000000000000000e+01,9.548467062332542943e-01,9.397682557512803125e-01,9.042253521126760729e-01
1.600000000000000000e+01,9.191767944968494142e-01,9.040942564421835526e-01,9.014084507042253724e-01
1.700000000000000000e+01,8.863176801074595934e-01,8.713748093889209789e-01,9.014084507042253724e-01
1.800000000000000000e+01,8.559566224569196136e-01,8.409312951796770186e-01,9.014084507042253724e-01
1.900000000000000000e+01,8.279503784653681198e-01,8.130434328115293541e-01,9.014084507042253724e-01
2.000000000000000000e+01,8.019716886476585538e-01,7.869324466158607034e-01,9.042253521126760729e-01
2.100000000000000000e+01,7.778740456327174480e-01,7.627223988515228204e-01,9.014084507042253724e-01
2.200000000000000000e+01,7.554144434233363015e-01,7.402618739906596801e-01,9.070422535211267734e-01
2.300000000000000000e+01,7.344177170907507657e-01,7.196940065655511587e-01,9.098591549295774739e-01
2.400000000000000000e+01,7.147856437749635639e-01,7.002444668016877261e-01,9.098591549295774739e-01
2.500000000000000000e+01,6.963838615252861963e-01,6.817059482920261315e-01,9.098591549295774739e-01
2.600000000000000000e+01,6.791625435199267757e-01,6.643053851135152232e-01,9.098591549295774739e-01
2.700000000000000000e+01,6.629626198045468488e-01,6.481057652924114842e-01,9.098591549295774739e-01
2.800000000000000000e+01,6.477060482581604717e-01,6.330150234568051593e-01,9.098591549295774739e-01
2.900000000000000000e+01,6.333251111026044766e-01,6.187710664744796585e-01,9.070422535211267734e-01
3.000000000000000000e+01,6.197214374942383586e-01,6.052983425717988197e-01,9.070422535211267734e-01
3.100000000000000000e+01,6.068097519461186362e-01,5.925450363584240376e-01,9.070422535211267734e-01
3.200000000000000000e+01,5.945976016425148503e-01,5.805267649352032766e-01,9.154929577464788748e-01
3.300000000000000000e+01,5.830521397714121257e-01,5.690245649542462480e-01,9.154929577464788748e-01
3.400000000000000000e+01,5.720185948511611329e-01,5.582729831754980054e-01,9.126760563380281743e-01
3.500000000000000000e+01,5.615632026262052934e-01,5.480967331622029759e-01,9.126760563380281743e-01
3.600000000000000000e+01,5.515831478475382577e-01,5.383024820318983439e-01,9.126760563380281743e-01
3.700000000000000000e+01,5.420144023769166708e-01,5.287318453878619984e-01,9.154929577464788748e-01
3.800000000000000000e+01,5.329421926283808286e-01,5.198343138446265277e-01,9.183098591549295753e-01
