epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,6.667954509452395095e-01,6.770483158739805107e-01,6.125000000000000444e-01
1.000000000000000000e+00,6.220491753275737556e-01,6.294808837105062560e-01,7.624999999999999556e-01
2.000000000000000000e+00,5.840231979381064198e-01,5.891387460937016485e-01,8.625000000000000444e-01
3.000000000000000000e+00,5.515622041603800429e-01,5.547726762257034760e-01,8.874999999999999556e-01
4.000000000000000000e+00,5.236926712420179042e-01,5.253283835142079639e-01,9.000000000000000222e-01
5.000000000000000000e+00,4.996127219388200036e-01,4.999372487015198985e-01,9.000000000000000222e-01
6.000000000000000000e+00,4.786701452951415692e-01,4.778932844738841834e-01,9.124999999999999778e-01
7.000000000000000000e+00,4.603374543153124221e-01,4.586263262263628460e-01,9.124999999999999778e-01
8.000000000000000000e+00,4.441884571902614542e-01,4.416765884396045005e-01,9.124999999999999778e-01
9.000000000000000000e+00,4.298780970666847834e-01,4.266726596384337045e-01,9.124999999999999778e-01
1.000000000000000000e+01,4.171258915684701307e-01,4.133133832748743797e-01,9.124999999999999778e-01
1.100000000000000000e+01,4.057026710679743076e-01,4.013533364867304942e-01,9.124999999999999778e-01
1.200000000000000000e+01,3.954201008102837256e-01,3.905913602001255258e-01,9.250000000000000444e-01
1.300000000000000000e+01,3.861224539451545423e-01,3.808615621197606327e-01,9.250000000000000444e-01
1.400000000000000000e+01,3.776801628183333315e-01,3.720262748359296490e-01,9.250000000000000444e-01
1.500000000000000000e+01,3.699847580472588326e-01,3.639705393904236197e-01,9.250000000000000444e-01
1.600000000000000000e+01,3.629448845547078584e-01,3.565977715828877459e-01,9.250000000000000444e-01
1.700000000000000000e+01,3.564831520831246991e-01,3.498263434880407585e-01,9.250000000000000444e-01
1.800000000000000000e+01,3.505336330341658480e-01,3.435868737428467989e-01,9.250000000000000444e-01
1.900000000000000000e+01,3.450398638786126293e-01,3.378200681700083696e-01,9.250000000000000444e-01
2.000000000000000000e+01,3.399532398517999265e-01,3.324749893449218119e-01,9.250000000000000444e-01
2.100000000000000000e+01,3.352317182295174725e-01,3.275076620136154193e-01,9.250000000000000444e-01
2.200000000000000000e+01,3.308387649501360883e-01,3.228799427929066046e-01,9.250000000000000444e-01
2.300000000000000000e+01,3.267424941567513841e-01,3.185585989337379464e-01,9.250000000000000444e-01
2.400000000000000000e+01,3.229149615089559333e-01,3.145145533602651255e-01,9.250000000000000444e-01
2.500000000000000000e+01,3.193315807225433622e-01,3.107222626728509685e-01,9.250000000000000444e-01
2.600000000000000000e+01,3.159706393912534161e-01,3.071592020503497444e-01,9.250000000000000444e-01
2.700000000000000000e+01,3.128128952193003909e-01,3.038054365526154932e-01,9.250000000000000444e-01
2.800000000000000000e+01,3.098412377154963759e-01,3.006432626175339351e-01,9.250000000000000444e-01
2.900000000000000000e+01,3.070404034456106768e-01,2.976569068746456881e-01,9.250000000000000444e-01
3.000000000000000000e+01,3.043967353165941137e-01,2.948322719894432287e-01,9.250000000000000444e-01
3.100000000000000000e+01,3.018979782305398762e-01,2.921567212813980241e-01,9.250000000000000444e-01
3.200000000000000000e+01,2.995331049156165215e-01,2.896188954549235861e-01,9.250000000000000444e-01
3.300000000000000000e+01,2.972921669050212490e-01,2.872085560443283780e-01,9.250000000000000444e-01
3.400000000000000000e+01,2.951661665612720920e-01,2.849164511762413143e-01,9.250000000000000444e-01
3.500000000000000000e+01,2.931469467838535570e-01,2.827342000531267163e-01,9.250000000000000444e-01
3.600000000000000000e+01,2.912270956332887462e-01,2.806541932031608733e-01,9.250000000000000444e-01
3.700000000000000000e+01,2.893998635849147627e-01,2.786695060586399930e-01,9.250000000000000444e-01
3.800000000000000000e+01,2.876590915148578009e-01,2.767738238433385400e-01,9.250000000000000444e-01
3.900000000000000000e+01,2.859991478375313867e-01,2.749613760891168601e-01,9.250000000000000444e-01
4.000000000000000000e+01,2.844148734729368688e-01,2.732268793794199735e-01,9.250000000000000444e-01
4.100000000000000000e+01,2.829015335345517190e-01,2.715654871445531415e-01,9.250000000000000444e-01
4.200000000000000000e+01,2.814547748036639874e-01,2.699727455205244153e-01,9.250000000000000444e-01
4.300000000000000000e+01,2.800705882007723524e-01,2.684445544375738124e-01,9.250000000000000444e-01
4.400000000000000000e+01,2.787452755848184305e-01,2.669771332323955804e-01,9.250000000000000444e-01
4.500000000000000000e+01,2.774754203110813000e-01,2.655669901844187608e-01,9.250000000000000444e-01
4.600000000000000000e+01,2.762578610621839181e-01,2.642108954652719888e-01,9.250000000000000444e-01
4.700000000000000000e+01,2.750896685367705818e-01,2.629058570648722948e-01,9.250000000000000444e-01
4.800000000000000000e+01,2.739681246393912417e-01,2.616490993200090154e-01,9.250000000000000444e-01
4.900000000000000000e+01,2.728907038648815120e-01,2.604380437238938972e-01,9.250000000000000444e-01
5.000000000000000000e+01,2.718550566126344270e-01,2.592702917396108586e-01,9.250000000000000444e-01
5.100000000000000000e+01,2.708589942018973518e-01,2.581436093780849483e-01,9.250000000000000444e-01
5.200000000000000000e+01,2.699004753896409592e-01,2.570559133332278035e-01,9.250000000000000444e-01
5.300000000000000000e+01,2.689775942185040347e-01,2.560052584942238418e-01,9.250000000000000444e-01
5.400000000000000000e+01,2.680885690445269365e-01,2.549898266782663625e-01,9.250000000000000444e-01
5.500000000000000000e+01,2.672317326134402982e-01,2.540079164470492867e-01,9.250000000000000444e-01
5.600000000000000000e+01,2.664055230706603994e-01,2.530579338875054152e-01,9.250000000000000444e-01
5.700000000000000000e+01,2.656084758042648875e-01,2.521383842520769081e-01,9.250000000000000444e-01
5.800000000000000000e+01,2.648392160324323230e-01,2.512478643665770894e-01,9.250000000000000444e-01
5.900000000000000000e+01,2.640964520573924057e-01,2.503850557247502273e-01,9.250000000000000444e-01
6.000000000000000000e+01,2.633789691171129488e-01,2.495487181982204983e-01,9.250000000000000444e-01
6.100000000000000000e+01,2.626856237739244038e-01,2.487376842988448244e-01,9.250000000000000444e-01
6.200000000000000000e+01,2.620153387862413918e-01,2.479508539377353604e-01,9.250000000000000444e-01
6.300000000000000000e+01,2.613670984156101773e-01,2.471871896315442352e-01,9.250000000000000444e-01
6.400000000000000000e+01,2.607399441266306517e-01,2.464457121121333416e-01,9.250000000000000444e-01
6.500000000000000000e+01,2.601329706419583387e-01,2.457254963005989779e-01,9.250000000000000444e-01
6.600000000000000000e+01,2.595453223186854341e-01,2.450256676108719112e-01,9.250000000000000444e-01
6.700000000000000000e+01,2.589761898160042874e-01,2.443453985518533877e-01,9.250000000000000444e-01
6.800000000000000000e+01,2.584248070272277542e-01,2.436839056003421433e-01,9.250000000000000444e-01
6.900000000000000000e+01,2.578904482520486541e-01,2.430404463199110354e-01,9.250000000000000444e-01
7.000000000000000000e+01,2.573724255873981459e-01,2.424143167034624735e-01,9.250000000000000444e-01
7.100000000000000000e+01,2.568700865174598502e-01,2.418048487194651430e-01,9.250000000000000444e-01
7.200000000000000000e+01,2.563828116853470451e-01,2.412114080438893526e-01,9.250000000000000444e-01
7.300000000000000000e+01,2.559100128306831534e-01,2.406333919616518158e-01,9.250000000000000444e-01
7.400000000000000000e+01,2.554511308788652846e-01,2.400702274229696565e-01,9.250000000000000444e-01
7.500000000000000000e+01,2.550056341691689377e-01,2.395213692414459028e-01,9.250000000000000444e-01
7.600000000000000000e+01,2.545730168100756585e-01,2.389862984219711939e-01,9.250000000000000444e-01
7.700000000000000000e+01,2.541527971513042328e-01,2.384645206076592971e-01,9.250000000000000444e-01
7.800000000000000000e+01,2.537445163630068778e-01,2.379555646360436982e-01,9.250000000000000444e-01
7.900000000000000000e+01,2.533477371134726930e-01,2.374589811956698548e-01,9.250000000000000444e-01
8.000000000000000000e+01,2.529620423374681071e-01,2.369743415750293902e-01,9.250000000000000444e-01
8.100000000000000000e+01,2.525870340880581599e-01,2.365012364965131120e-01,9.250000000000000444e-01
8.200000000000000000e+01,2.522223324653858900e-01,2.360392750287150232e-01,9.250000000000000444e-01
8.300000000000000000e+01,2.518675746164658058e-01,2.355880835710117416e-01,9.250000000000000444e-01
8.400000000000000000e+01,2.515224138005646148e-01,2.351473049048727615e-01,9.250000000000000444e-01
8.500000000000000000e+01,2.511865185152123425e-01,2.347165973068392475e-01,9.250000000000000444e-01
8.600000000000000000e+01,2.508595716783076357e-01,2.342956337185422844e-01,9.250000000000000444e-01
8.700000000000000000e+01,2.505412698621682921e-01,2.338841009695252215e-01,9.250000000000000444e-01
8.800000000000000000e+01,2.502313225757201720e-01,2.334816990489892718e-01,9.250000000000000444e-01
8.900000000000000000e+01,2.499294515913385306e-01,2.330881404229059872e-01,9.250000000000000444e-01
9.000000000000000000e+01,2.496353903131358631e-01,2.327031493932304740e-01,9.250000000000000444e-01
9.100000000000000000e+01,2.493488831837541997e-01,2.323264614962171903e-01,9.250000000000000444e-01
9.200000000000000000e+01,2.490696851269544321e-01,2.319578229370808931e-01,9.250000000000000444e-01
9.300000000000000000e+01,2.487975610235106938e-01,2.315969900584652907e-01,9.250000000000000444e-01
9.400000000000000000e+01,2.485322852181141295e-01,2.312437288403827174e-01,9.250000000000000444e-01
9.500000000000000000e+01,2.482736410551690809e-01,2.308978144294707990e-01,9.250000000000000444e-01
9.600000000000000000e+01,2.480214204415293888e-01,2.305590306955799529e-01,9.250000000000000444e-01
9.700000000000000000e+01,2.477754234343686746e-01,2.302271698138555200e-01,9.250000000000000444e-01
9.800000000000000000e+01,2.475354578525205407e-01,2.299020318706216093e-01,9.250000000000000444e-01
9.900000000000000000e+01,2.473013389097432624e-01,2.295834244914970734e-01,9.250000000000000444e-01
1.000000000000000000e+02,2.470728888684838864e-01,2.292711624902944167e-01,9.250000000000000444e-01
1.010000000000000000e+02,2.468499367128183519e-01,2.289650675373587352e-01,9.250000000000000444e-01
1.020000000000000000e+02,2.466323178393418358e-01,2.286649678460999924e-01,9.250000000000000444e-01
1.030000000000000000e+02,2.464198737648724269e-01,2.283706978765655538e-01,9.250000000000000444e-01
1.040000000000000000e+02,2.462124518499132497e-01,2.280820980549811972e-01,9.250000000000000444e-01
1.050000000000000000e+02,2.460099050368907692e-01,2.277990145082643136e-01,9.250000000000000444e-01
1.060000000000000000e+02,2.458120916022594193e-01,2.275212988125861757e-01,9.250000000000000444e-01
1.070000000000000000e+02,2.456188749216239864e-01,2.272488077551210739e-01,9.250000000000000444e-01
1.080000000000000000e+02,2.454301232470907923e-01,2.269814031081840433e-01,9.250000000000000444e-01
