epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,7.020964340246453883e-01,4.036461321503924671e-01,8.874999999999999556e-01
1.000000000000000000e+00,5.001979975387423893e-01,3.315905136840644474e-01,8.874999999999999556e-01
2.000000000000000000e+00,4.404197130523281878e-01,2.999080384000339383e-01,8.874999999999999556e-01
3.000000000000000000e+00,4.147496284370171260e-01,2.828449867178955968e-01,8.874999999999999556e-01
4.000000000000000000e+00,4.013375616415468250e-01,2.724860998792690836e-01,8.750000000000000000e-01
5.000000000000000000e+00,3.934434388068853150e-01,2.656703758872354659e-01,8.750000000000000000e-01
6.000000000000000000e+00,3.883872398040740803e-01,2.609131757948899843e-01,8.750000000000000000e-01
7.000000000000000000e+00,3.849239870818672582e-01,2.574362681584515533e-01,8.750000000000000000e-01
8.000000000000000000e+00,3.824119797849692137e-01,2.547979857239456303e-01,8.750000000000000000e-01
9.000000000000000000e+00,3.804950518159228579e-01,2.527320765136871761e-01,8.750000000000000000e-01
1.000000000000000000e+01,3.789642993885260491e-01,2.510702030022605169e-01,8.750000000000000000e-01
1.100000000000000000e+01,3.776918543569376396e-01,2.497017250148814149e-01,8.750000000000000000e-01
1.200000000000000000e+01,3.765967501194100175e-01,2.485515305279770715e-01,8.750000000000000000e-01
1.300000000000000000e+01,3.756262819538595532e-01,2.475671992770585861e-01,8.750000000000000000e-01
1.400000000000000000e+01,3.747453435076173456e-01,2.467112604485903748e-01,8.750000000000000000e-01
1.500000000000000000e+01,3.739300890381447862e-01,2.459563589281862639e-01,8.750000000000000000e-01
1.600000000000000000e+01,3.731640450728346825e-01,2.452821467403560329e-01,8.750000000000000000e-01
1.700000000000000000e+01,3.724356601014744972e-01,2.446732317570360637e-01,8.750000000000000000e-01
1.800000000000000000e+01,3.717367248048415451e-01,2.441177929719093309e-01,8.750000000000000000e-01
1.900000000000000000e+01,3.710613332857682356e-01,2.436066265967240518e-01,8.750000000000000000e-01
2.000000000000000000e+01,3.704051882139626217e-01,2.431324768148342419e-01,8.750000000000000000e-01
2.100000000000000000e+01,3.697651289495467730e-01,2.426895583630116204e-01,8.750000000000000000e-01
2.200000000000000000e+01,3.691388067593085465e-01,2.422732107097527732e-01,8.750000000000000000e-01
2.300000000000000000e+01,3.685244585620425228e-01,2.418796439898272810e-01,8.750000000000000000e-01
2.400000000000000000e+01,3.679207475795944760e-01,2.415057498798784119e-01,8.874999999999999556e-01
2.500000000000000000e+01,3.673266499805888374e-01,2.411489590776407232e-01,8.874999999999999556e-01
2.600000000000000000e+01,3.667413734942230330e-01,2.408071326603398177e-01,8.874999999999999556e-01
2.700000000000000000e+01,3.661642984738843754e-01,2.404784783724925601e-01,8.874999999999999556e-01
2.800000000000000000e+01,3.655949348737205784e-01,2.401614854683371547e-01,8.874999999999999556e-01
2.900000000000000000e+01,3.650328906032532239e-01,2.398548735141701194e-01,8.874999999999999556e-01
3.000000000000000000e+01,3.644778480839830914e-01,2.395575518016421768e-01,8.874999999999999556e-01
3.100000000000000000e+01,3.639295467639749315e-01,2.392685869050587277e-01,8.874999999999999556e-01
3.200000000000000000e+01,3.633877699918632853e-01,2.389871765470061027e-01,8.874999999999999556e-01
3.300000000000000000e+01,3.628523351026965438e-01,2.387126283931434167e-01,8.874999999999999556e-01
3.400000000000000000e+01,3.623230858857482417e-01,2.384443427304013541e-01,8.874999999999999556e-01
3.500000000000000000e+01,3.617998868299933113e-01,2.381817982286212332e-01,8.874999999999999556e-01
3.600000000000000000e+01,3.612826187042738613e-01,2.379245401685083916e-01,8.874999999999999556e-01
3.700000000000000000e+01,3.607711751453639426e-01,2.376721706559861147e-01,8.874999999999999556e-01
3.800000000000000000e+01,3.602654600113764372e-01,2.374243404468527330e-01,8.874999999999999556e-01
3.900000000000000000e+01,3.597653853194112683e-01,2.371807420848469350e-01,8.874999999999999556e-01
4.000000000000000000e+01,3.592708696314623196e-01,2.369411041171108623e-01,8.874999999999999556e-01
4.100000000000000000e+01,3.587818367859182400e-01,2.367051861981964433e-01,8.874999999999999556e-01
4.200000000000000000e+01,3.582982148967381320e-01,2.364727749305478299e-01,8.874999999999999556e-01
4.300000000000000000e+01,3.578199355608669974e-01,2.362436803182909328e-01,8.874999999999999556e-01
4.400000000000000000e+01,3.573469332283335520e-01,2.360177327340064468e-01,8.874999999999999556e-01
4.500000000000000000e+01,3.568791446999499684e-01,2.357947803163436828e-01,8.874999999999999556e-01
4.600000000000000000e+01,3.564165087254821396e-01,2.355746867308832759e-01,8.874999999999999556e-01
4.700000000000000000e+01,3.559589656812153780e-01,2.353573292383717708e-01,8.874999999999999556e-01
4.800000000000000000e+01,3.555064573104863013e-01,2.351425970239329200e-01,8.874999999999999556e-01
4.900000000000000000e+01,3.550589265143166418e-01,2.349303897485721104e-01,8.874999999999999556e-01
5.000000000000000000e+01,3.546163171820470583e-01,2.347206162905989824e-01,8.874999999999999556e-01
5.100000000000000000e+01,3.541785740540084881e-01,2.345131936497698022e-01,8.874999999999999556e-01
5.200000000000000000e+01,3.537456426099338525e-01,2.343080459912236790e-01,8.874999999999999556e-01
5.300000000000000000e+01,3.533174689781181654e-01,2.341051038098232451e-01,8.874999999999999556e-01
5.400000000000000000e+01,3.528939998613525031e-01,2.339043031984523735e-01,8.874999999999999556e-01
5.500000000000000000e+01,3.524751824764666419e-01,2.337055852062763228e-01,8.874999999999999556e-01
5.600000000000000000e+01,3.520609645049434522e-01,2.335088952750271063e-01,8.874999999999999556e-01
5.700000000000000000e+01,3.516512940525742259e-01,2.333141827430981752e-01,8.874999999999999556e-01
5.800000000000000000e+01,3.512461196165190813e-01,2.331214004086932801e-01,8.874999999999999556e-01
5.900000000000000000e+01,3.508453900584564966e-01,2.329305041444978686e-01,8.874999999999999556e-01
6.000000000000000000e+01,3.504490545827537162e-01,2.327414525573864579e-01,8.874999999999999556e-01
6.100000000000000000e+01,3.500570627187936656e-01,2.325542066875646297e-01,8.874999999999999556e-01
6.200000000000000000e+01,3.496693643067572688e-01,2.323687297422957487e-01,8.874999999999999556e-01
6.300000000000000000e+01,3.492859094862826863e-01,2.321849868600103228e-01,8.874999999999999556e-01
6.400000000000000000e+01,3.489066486875327944e-01,2.320029449011438705e-01,8.874999999999999556e-01
6.500000000000000000e+01,3.485315326242832690e-01,2.318225722625243679e-01,8.874999999999999556e-01
6.600000000000000000e+01,3.481605122887083126e-01,2.316438387125351883e-01,8.874999999999999556e-01
6.700000000000000000e+01,3.477935389475995676e-01,2.314667152446310827e-01,8.874999999999999556e-01
6.800000000000000000e+01,3.474305641397936739e-01,2.312911739470866479e-01,8.874999999999999556e-01
6.900000000000000000e+01,3.470715396746218984e-01,2.311171878871177421e-01,8.874999999999999556e-01
7.000000000000000000e+01,3.467164176312215185e-01,2.309447310077434312e-01,8.874999999999999556e-01
7.100000000000000000e+01,3.463651503585749580e-01,2.307737780359530311e-01,8.874999999999999556e-01
7.200000000000000000e+01,3.460176904761589900e-01,2.306043044009134790e-01,8.874999999999999556e-01
7.300000000000000000e+01,3.456739908751035872e-01,2.304362861611007618e-01,8.874999999999999556e-01
7.400000000000000000e+01,3.453340047197726581e-01,2.302696999393702981e-01,8.874999999999999556e-01
7.500000000000000000e+01,3.449976854496891732e-01,2.301045228650955288e-01,8.874999999999999556e-01
7.600000000000000000e+01,3.446649867817357937e-01,2.299407325225994170e-01,8.874999999999999556e-01
7.700000000000000000e+01,3.443358627125709948e-01,2.297783069051971272e-01,8.874999999999999556e-01
7.800000000000000000e+01,3.440102675212049488e-01,2.296172243742388708e-01,8.874999999999999556e-01
7.900000000000000000e+01,3.436881557716865987e-01,2.294574636226136555e-01,8.874999999999999556e-01
8.000000000000000000e+01,3.433694823158562892e-01,2.292990036422311861e-01,8.874999999999999556e-01
8.100000000000000000e+01,3.430542022961255433e-01,2.291418236950528708e-01,8.874999999999999556e-01
8.200000000000000000e+01,3.427422711482430162e-01,2.289859032872899880e-01,8.874999999999999556e-01
8.300000000000000000e+01,3.424336446040177617e-01,2.288312221464257890e-01,8.874999999999999556e-01
8.400000000000000000e+01,3.421282786939635612e-01,2.286777602007561971e-01,8.874999999999999556e-01
8.500000000000000000e+01,3.418261297498402795e-01,2.285254975611762940e-01,8.874999999999999556e-01
8.600000000000000000e+01,3.415271544070643817e-01,2.283744145049668162e-01,8.874999999999999556e-01
8.700000000000000000e+01,3.412313096069641283e-01,2.282244914613618114e-01,8.874999999999999556e-01
8.800000000000000000e+01,3.409385525988596344e-01,2.280757089987003883e-01,8.874999999999999556e-01
8.900000000000000000e+01,3.406488409419472507e-01,2.279280478129862009e-01,8.874999999999999556e-01
9.000000000000000000e+01,3.403621325069703940e-01,2.277814887176963232e-01,8.874999999999999556e-01
9.100000000000000000e+01,3.400783854776612825e-01,2.276360126346964052e-01,8.874999999999999556e-01
9.200000000000000000e+01,3.397975583519395881e-01,2.274916005861359058e-01,8.874999999999999556e-01
