epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,1.467127090136673084e+00,1.467946784396118476e+00,8.084507042253521458e-01
1.000000000000000000e+00,6.730288151269874231e-01,6.651512165064573656e-01,8.929577464788732710e-01
2.000000000000000000e+00,4.065225506408546297e-01,4.052684495986855207e-01,9.267605633802816767e-01
3.000000000000000000e+00,2.781488907241742581e-01,2.833367147866979185e-01,9.380281690140844786e-01
4.000000000000000000e+00,2.224877166534893758e-01,2.338386892064959199e-01,9.549295774647886814e-01
5.000000000000000000e+00,1.912467383818978461e-01,2.027160311670009318e-01,9.549295774647886814e-01
6.000000000000000000e+00,1.675871148591402404e-01,1.805497156959206817e-01,9.577464788732393819e-01
7.000000000000000000e+00,1.486909768779224594e-01,1.650203660318480259e-01,9.690140845070422948e-01
8.000000000000000000e+00,1.369090574035739527e-01,1.598883432342307620e-01,9.661971830985915943e-01
9.000000000000000000e+00,1.311414782758926201e-01,1.524604908679953741e-01,9.633802816901408939e-01
1.000000000000000000e+01,1.152197324096800174e-01,1.389406594271569428e-01,9.605633802816901934e-01
1.100000000000000000e+01,1.087753987399221189e-01,1.400778239594840102e-01,9.690140845070422948e-01
1.200000000000000000e+01,1.023572421168858770e-01,1.323254052192713859e-01,9.690140845070422948e-01
1.300000000000000000e+01,9.871424223291432043e-02,1.266454097815920277e-01,9.633802816901408939e-01
1.400000000000000000e+01,9.610487362934731770e-02,1.335735987544616477e-01,9.690140845070422948e-01
1.500000000000000000e+01,9.011091876876993478e-02,1.189484651790767844e-01,9.633802816901408939e-01
1.600000000000000000e+01,8.727695811735408649e-02,1.292565555088582563e-01,9.605633802816901934e-01
1.700000000000000000e+01,7.979003096645290172e-02,1.219177515102064513e-01,9.661971830985915943e-01
1.800000000000000000e+01,7.589185301962836361e-02,1.153388964087172230e-01,9.690140845070422948e-01
1.900000000000000000e+01,7.379430553966571937e-02,1.161278610000752859e-01,9.690140845070422948e-01
2.000000000000000000e+01,7.127607340733857488e-02,1.122918101761634924e-01,9.633802816901408939e-01
2.100000000000000000e+01,6.843551874330250362e-02,1.133280344920713639e-01,9.661971830985915943e-01
2.200000000000000000e+01,6.570972309321414240e-02,1.081658939149566373e-01,9.661971830985915943e-01
2.300000000000000000e+01,6.428238625969782960e-02,1.084573100981710975e-01,9.690140845070422948e-01
2.400000000000000000e+01,6.220886704966071407e-02,1.084006583898307063e-01,9.661971830985915943e-01
2.500000000000000000e+01,6.126802776922073146e-02,1.071414550799552057e-01,9.661971830985915943e-01
2.600000000000000000e+01,5.857181254088177080e-02,1.024602149410214907e-01,9.633802816901408939e-01
2.700000000000000000e+01,5.674654592515741836e-02,1.040830323994199197e-01,9.661971830985915943e-01
2.800000000000000000e+01,5.640936669338800225e-02,1.010965642342368104e-01,9.690140845070422948e-01
2.900000000000000000e+01,5.477928236596756734e-02,9.958845602349553072e-02,9.661971830985915943e-01
3.000000000000000000e+01,5.541647620386901119e-02,1.009850390682427296e-01,9.633802816901408939e-01
3.100000000000000000e+01,5.198212149511029917e-02,1.007321362288345623e-01,9.661971830985915943e-01
3.200000000000000000e+01,5.089714057543112680e-02,1.018690594141861833e-01,9.661971830985915943e-01
3.300000000000000000e+01,5.065096163911383259e-02,9.911420348103601452e-02,9.661971830985915943e-01
3.400000000000000000e+01,4.819280439547968253e-02,9.936320753164605557e-02,9.661971830985915943e-01
3.500000000000000000e+01,4.704519284982366933e-02,9.774836011806416203e-02,9.690140845070422948e-01
3.600000000000000000e+01,4.600491444428787824e-02,9.741927889928042594e-02,9.661971830985915943e-01
3.700000000000000000e+01,4.504056771855899366e-02,9.623966758722352077e-02,9.661971830985915943e-01
3.800000000000000000e+01,4.459348031285995106e-02,9.884252667246219703e-02,9.690140845070422948e-01
3.900000000000000000e+01,4.346302046043071243e-02,9.580842532872439754e-02,9.661971830985915943e-01
4.000000000000000000e+01,4.332013126060513253e-02,9.703290169722389447e-02,9.661971830985915943e-01
4.100000000000000000e+01,4.184434451372982811e-02,9.508615924104792116e-02,9.633802816901408939e-01
4.200000000000000000e+01,4.134944766094494212e-02,9.568396602597334377e-02,9.690140845070422948e-01
4.300000000000000000e+01,4.326400697296631931e-02,9.934964472067620012e-02,9.661971830985915943e-01
4.400000000000000000e+01,3.986350481579899879e-02,9.474932928290838441e-02,9.633802816901408939e-01
4.500000000000000000e+01,3.975270798139018957e-02,9.541360026954215368e-02,9.690140845070422948e-01
4.600000000000000000e+01,3.943611762511398111e-02,9.301264361087734078e-02,9.690140845070422948e-01
4.700000000000000000e+01,3.854998323995852127e-02,9.750433165406731384e-02,9.690140845070422948e-01
4.800000000000000000e+01,3.764201889331592749e-02,9.308936490307859191e-02,9.690140845070422948e-01
4.900000000000000000e+01,3.693848978978459680e-02,9.486670040612336929e-02,9.661971830985915943e-01
5.000000000000000000e+01,3.721050626325304866e-02,9.578200723192931143e-02,9.690140845070422948e-01
5.100000000000000000e+01,3.623300592567613165e-02,9.309215854053459749e-02,9.718309859154929953e-01
5.200000000000000000e+01,3.592203908346948416e-02,9.488579416426178026e-02,9.661971830985915943e-01
5.300000000000000000e+01,3.523256596892829912e-02,9.291352127637150793e-02,9.690140845070422948e-01
5.400000000000000000e+01,3.479725827892887063e-02,9.352821362252429493e-02,9.746478873239436957e-01
5.500000000000000000e+01,3.447306467216965098e-02,9.341686097028005509e-02,9.690140845070422948e-01
5.600000000000000000e+01,3.402605859822822876e-02,9.290012980064904502e-02,9.661971830985915943e-01
5.700000000000000000e+01,3.401622336355270698e-02,9.188151986484932587e-02,9.718309859154929953e-01
5.800000000000000000e+01,3.387096396560147771e-02,9.499171486733332115e-02,9.690140845070422948e-01
5.900000000000000000e+01,3.324408134112419311e-02,8.941152440998789697e-02,9.690140845070422948e-01
6.000000000000000000e+01,3.299199599397045074e-02,9.361241484682902847e-02,9.690140845070422948e-01
6.100000000000000000e+01,3.261853953995972472e-02,9.037020344939733496e-02,9.718309859154929953e-01
6.200000000000000000e+01,3.212247825686687097e-02,9.219846390287284033e-02,9.690140845070422948e-01
6.300000000000000000e+01,3.179985258686017502e-02,9.181288901562129068e-02,9.661971830985915943e-01
6.400000000000000000e+01,3.176052475475660969e-02,9.092906953599493025e-02,9.746478873239436957e-01
6.500000000000000000e+01,3.163892705678674616e-02,9.364987928117328442e-02,9.661971830985915943e-01
6.600000000000000000e+01,3.137545126656472033e-02,9.160789684291054114e-02,9.746478873239436957e-01
6.700000000000000000e+01,3.093678570295740199e-02,9.124752104812915154e-02,9.661971830985915943e-01
6.800000000000000000e+01,3.050824358965426031e-02,9.170761038941675769e-02,9.690140845070422948e-01
6.900000000000000000e+01,3.031351112634244477e-02,9.086387982292178089e-02,9.661971830985915943e-01
7.000000000000000000e+01,3.025543380626606604e-02,9.092786040701339445e-02,9.690140845070422948e-01
7.100000000000000000e+01,2.990426747585325090e-02,9.019198095438642204e-02,9.690140845070422948e-01
7.200000000000000000e+01,2.978997249031663241e-02,9.222586714921342244e-02,9.718309859154929953e-01
7.300000000000000000e+01,2.958201626342650548e-02,8.973187770303399369e-02,9.690140845070422948e-01
7.400000000000000000e+01,2.933094816995673870e-02,8.948376236754351787e-02,9.718309859154929953e-01
7.500000000000000000e+01,2.916437964919643688e-02,8.965498966414137128e-02,9.690140845070422948e-01
7.600000000000000000e+01,2.899128148080104550e-02,9.034805370138125624e-02,9.690140845070422948e-01
7.700000000000000000e+01,2.882861387276725029e-02,8.962992355883710183e-02,9.661971830985915943e-01
7.800000000000000000e+01,2.868079409826156806e-02,9.087458613729319790e-02,9.690140845070422948e-01
7.900000000000000000e+01,2.853704142043994932e-02,8.890782654868513435e-02,9.718309859154929953e-01
8.000000000000000000e+01,2.837941747386373004e-02,8.997526428934017606e-02,9.690140845070422948e-01
8.100000000000000000e+01,2.829805860143285931e-02,8.938559528980487279e-02,9.746478873239436957e-01
8.200000000000000000e+01,2.807065612380227684e-02,8.965781501278571874e-02,9.633802816901408939e-01
8.300000000000000000e+01,2.795733894505261080e-02,8.923886774877236305e-02,9.690140845070422948e-01
8.400000000000000000e+01,2.783215194068028309e-02,8.875056226604463583e-02,9.661971830985915943e-01
8.500000000000000000e+01,2.766168142743510860e-02,8.953079896979747321e-02,9.661971830985915943e-01
8.600000000000000000e+01,2.756870025868563001e-02,8.984554003203112926e-02,9.690140845070422948e-01
8.700000000000000000e+01,2.746354034814792872e-02,8.799907767082115750e-02,9.690140845070422948e-01
8.800000000000000000e+01,2.737576220902202678e-02,9.094034894806768410e-02,9.661971830985915943e-01
8.900000000000000000e+01,2.720146346124458631e-02,8.744636826154264519e-02,9.661971830985915943e-01
9.000000000000000000e+01,2.711431313479621685e-02,8.951135018767231166e-02,9.690140845070422948e-01
9.100000000000000000e+01,2.703118139067350878e-02,8.897387440616101595e-02,9.661971830985915943e-01
9.200000000000000000e+01,2.695563625246400266e-02,8.766078000527528780e-02,9.690140845070422948e-01
9.300000000000000000e+01,2.683449403430894498e-02,8.876358021193898884e-02,9.661971830985915943e-01
9.400000000000000000e+01,2.673061152439245441e-02,8.993859554407887535e-02,9.690140845070422948e-01
9.500000000000000000e+01,2.663194776916685130e-02,8.853229752958671761e-02,9.718309859154929953e-01
9.600000000000000000e+01,2.662855928328730984e-02,8.767508834194209788e-02,9.718309859154929953e-01
9.700000000000000000e+01,2.641807069044026929e-02,8.958854330156855450e-02,9.746478873239436957e-01
9.800000000000000000e+01,2.638647882938382344e-02,8.935056018097094210e-02,9.746478873239436957e-01
9.900000000000000000e+01,2.624083942586652451e-02,8.745960256093528173e-02,9.661971830985915943e-01
1.000000000000000000e+02,2.617260199597732512e-02,8.786616190317751707e-02,9.718309859154929953e-01
1.010000000000000000e+02,2.609654339180854377e-02,8.969969153339103773e-02,9.690140845070422948e-01
1.020000000000000000e+02,2.600309085814561660e-02,8.841011632947180787e-02,9.690140845070422948e-01
1.030000000000000000e+02,2.598299426229491033e-02,8.802756013734999718e-02,9.746478873239436957e-01
1.040000000000000000e+02,2.585637275287035880e-02,8.859731304027096410e-02,9.661971830985915943e-01
1.050000000000000000e+02,2.582097231488750602e-02,8.699755404085299237e-02,9.633802816901408939e-01
