epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,5.305853583502301296e-01,4.440737897485785846e-01,8.625000000000000444e-01
1.000000000000000000e+00,4.848521520885367142e-01,3.861655076530065567e-01,8.625000000000000444e-01
2.000000000000000000e+00,4.559866482356985662e-01,3.498302268287369898e-01,8.499999999999999778e-01
3.000000000000000000e+00,4.364851227419406787e-01,3.254016630827080148e-01,8.625000000000000444e-01
4.000000000000000000e+00,4.226177747695927245e-01,3.081035123827213229e-01,8.750000000000000000e-01
5.000000000000000000e+00,4.123560753478289764e-01,2.953547215649120483e-01,8.750000000000000000e-01
6.000000000000000000e+00,4.045143102591743367e-01,2.856558528133367192e-01,8.750000000000000000e-01
7.000000000000000000e+00,3.983586462548411311e-01,2.780838669558683418e-01,8.750000000000000000e-01
8.000000000000000000e+00,3.934136709215040884e-01,2.720433054332500045e-01,8.750000000000000000e-01
9.000000000000000000e+00,3.893597521584275523e-01,2.671349911850297021e-01,8.750000000000000000e-01
1.000000000000000000e+01,3.859753341894745504e-01,2.630826335640273350e-01,8.750000000000000000e-01
1.100000000000000000e+01,3.831028861162889543e-01,2.596897676170347724e-01,8.750000000000000000e-01
1.200000000000000000e+01,3.806279693723400581e-01,2.568134333324546548e-01,8.750000000000000000e-01
1.300000000000000000e+01,3.784659136174287064e-01,2.543475125981039531e-01,8.750000000000000000e-01
1.400000000000000000e+01,3.765530776485870867e-01,2.522118553606872982e-01,8.750000000000000000e-01
1.500000000000000000e+01,3.748409666303367804e-01,2.503449934178708092e-01,8.750000000000000000e-01
1.600000000000000000e+01,3.732921810715303379e-01,2.486991432439903116e-01,8.750000000000000000e-01
1.700000000000000000e+01,3.718775708462820906e-01,2.472367073581857311e-01,8.750000000000000000e-01
1.800000000000000000e+01,3.705742000898439303e-01,2.459277794289276287e-01,8.750000000000000000e-01
1.900000000000000000e+01,3.693638688316451257e-01,2.447483355915903991e-01,8.750000000000000000e-01
2.000000000000000000e+01,3.682320238366543208e-01,2.436789036223616089e-01,8.750000000000000000e-01
2.100000000000000000e+01,3.671669459927882073e-01,2.427035704658605797e-01,8.750000000000000000e-01
2.200000000000000000e+01,3.661591370996128414e-01,2.418092329934437290e-01,8.750000000000000000e-01
2.300000000000000000e+01,3.652008523607567780e-01,2.409850260426457669e-01,8.750000000000000000e-01
2.400000000000000000e+01,3.642857406401425746e-01,2.402218813133821240e-01,8.750000000000000000e-01
2.500000000000000000e+01,3.634085653064291765e-01,2.395121839812510700e-01,8.750000000000000000e-01
2.600000000000000000e+01,3.625649859543610964e-01,2.388495030649757100e-01,8.750000000000000000e-01
2.700000000000000000e+01,3.617513865396692618e-01,2.382283780132856688e-01,8.750000000000000000e-01
2.800000000000000000e+01,3.609647392012522715e-01,2.376441485382142782e-01,8.750000000000000000e-01
2.900000000000000000e+01,3.602024957371899871e-01,2.370928179980501260e-01,8.750000000000000000e-01
3.000000000000000000e+01,3.594625006629358355e-01,2.365709430127415636e-01,8.750000000000000000e-01
3.100000000000000000e+01,3.587429212239108267e-01,2.360755437410003432e-01,8.750000000000000000e-01
3.200000000000000000e+01,3.580421908075853699e-01,2.356040305427178905e-01,8.750000000000000000e-01
3.300000000000000000e+01,3.573589630044289867e-01,2.351541437184435090e-01,8.750000000000000000e-01
3.400000000000000000e+01,3.566920741750818635e-01,2.347239037480487178e-01,8.750000000000000000e-01
3.500000000000000000e+01,3.560405128442594713e-01,2.343115700061654538e-01,8.750000000000000000e-01
3.600000000000000000e+01,3.554033945973031905e-01,2.339156063576461886e-01,8.750000000000000000e-01
3.700000000000000000e+01,3.547799414298628551e-01,2.335346523648144657e-01,8.750000000000000000e-01
3.800000000000000000e+01,3.541694647146776398e-01,2.331674990935396485e-01,8.750000000000000000e-01
3.900000000000000000e+01,3.535713511163893208e-01,2.328130687047653136e-01,8.750000000000000000e-01
4.000000000000000000e+01,3.529850509166413408e-01,2.324703971751353182e-01,8.750000000000000000e-01
4.100000000000000000e+01,3.524100683155394487e-01,2.321386196145601433e-01,8.750000000000000000e-01
4.200000000000000000e+01,3.518459533580258203e-01,2.318169577473474519e-01,8.750000000000000000e-01
4.300000000000000000e+01,3.512922951995456899e-01,2.315047092024718478e-01,8.874999999999999556e-01
4.400000000000000000e+01,3.507487164781397104e-01,2.312012383219625988e-01,8.874999999999999556e-01
4.500000000000000000e+01,3.502148686025455260e-01,2.309059682475402275e-01,8.874999999999999556e-01
4.600000000000000000e+01,3.496904278001745636e-01,2.306183740870714483e-01,8.874999999999999556e-01
4.700000000000000000e+01,3.491750917966168211e-01,2.303379769961179657e-01,8.874999999999999556e-01
4.800000000000000000e+01,3.486685770209130286e-01,2.300643390373820485e-01,8.874999999999999556e-01
4.900000000000000000e+01,3.481706162492594903e-01,2.297970587034059431e-01,8.874999999999999556e-01
5.000000000000000000e+01,3.476809566148701403e-01,2.295357670064342714e-01,8.874999999999999556e-01
5.100000000000000000e+01,3.471993579240787442e-01,2.292801240546549768e-01,8.874999999999999556e-01
5.200000000000000000e+01,3.467255912289100017e-01,2.290298160467036104e-01,8.874999999999999556e-01
5.300000000000000000e+01,3.462594376147164477e-01,2.287845526268368901e-01,8.874999999999999556e-01
5.400000000000000000e+01,3.458006871683785843e-01,2.285440645519379310e-01,8.874999999999999556e-01
5.500000000000000000e+01,3.453491380982783299e-01,2.283081016288353027e-01,8.874999999999999556e-01
5.600000000000000000e+01,3.449045959819877494e-01,2.280764308865387835e-01,8.874999999999999556e-01
5.700000000000000000e+01,3.444668731215431157e-01,2.278488349531412882e-01,8.874999999999999556e-01
5.800000000000000000e+01,3.440357879894406778e-01,2.276251106114621225e-01,8.874999999999999556e-01
5.900000000000000000e+01,3.436111647512128942e-01,2.274050675111636832e-01,8.874999999999999556e-01
6.000000000000000000e+01,3.431928328527079075e-01,2.271885270181624727e-01,8.874999999999999556e-01
6.100000000000000000e+01,3.427806266620947451e-01,2.269753211847764796e-01,8.874999999999999556e-01
6.200000000000000000e+01,3.423743851581941278e-01,2.267652918262807182e-01,8.874999999999999556e-01
6.300000000000000000e+01,3.419739516580675431e-01,2.265582896914404842e-01,8.874999999999999556e-01
6.400000000000000000e+01,3.415791735779023508e-01,2.263541737162158562e-01,8.874999999999999556e-01
6.500000000000000000e+01,3.411899022221679956e-01,2.261528103512157328e-01,8.874999999999999556e-01
6.600000000000000000e+01,3.408059925967952264e-01,2.259540729546768156e-01,8.874999999999999556e-01
6.700000000000000000e+01,3.404273032427973522e-01,2.257578412437630244e-01,8.874999999999999556e-01
6.800000000000000000e+01,3.400536960872961312e-01,2.255640007978668149e-01,8.874999999999999556e-01
6.900000000000000000e+01,3.396850363093915082e-01,2.253724426083577315e-01,8.874999999999999556e-01
7.000000000000000000e+01,3.393211922186998297e-01,2.251830626698826110e-01,8.874999999999999556e-01
7.100000000000000000e+01,3.389620351447224511e-01,2.249957616088978374e-01,8.874999999999999556e-01
7.200000000000000000e+01,3.386074393354835399e-01,2.248104443456110102e-01,8.874999999999999556e-01
7.300000000000000000e+01,3.382572818641163548e-01,2.246270197859468465e-01,8.874999999999999556e-01
7.400000000000000000e+01,3.379114425422741208e-01,2.244454005405298047e-01,8.874999999999999556e-01
7.500000000000000000e+01,3.375698038394138178e-01,2.242655026680100971e-01,8.874999999999999556e-01
7.600000000000000000e+01,3.372322508071449176e-01,2.240872454403521896e-01,8.874999999999999556e-01
7.700000000000000000e+01,3.368986710079553415e-01,2.239105511279592398e-01,8.874999999999999556e-01
7.800000000000000000e+01,3.365689544477334372e-01,2.237353448027359359e-01,8.874999999999999556e-01
7.900000000000000000e+01,3.362429935115895385e-01,2.235615541573899301e-01,8.874999999999999556e-01
8.000000000000000000e+01,3.359206829025576102e-01,2.233891093394487215e-01,8.874999999999999556e-01
8.100000000000000000e+01,3.356019195828219837e-01,2.232179427986261955e-01,8.874999999999999556e-01
8.200000000000000000e+01,3.352866027171635399e-01,2.230479891463109376e-01,8.874999999999999556e-01
8.300000000000000000e+01,3.349746336183729301e-01,2.228791850260719853e-01,8.874999999999999556e-01
8.400000000000000000e+01,3.346659156944125080e-01,2.227114689941888659e-01,8.874999999999999556e-01
8.500000000000000000e+01,3.343603543971439551e-01,2.225447814093088061e-01,8.874999999999999556e-01
8.600000000000000000e+01,3.340578571724678869e-01,2.223790643304239256e-01,8.874999999999999556e-01
8.700000000000000000e+01,3.337583334117453782e-01,2.222142614224382196e-01,8.874999999999999556e-01
8.800000000000000000e+01,3.334616944043935494e-01,2.220503178686643597e-01,8.874999999999999556e-01
8.900000000000000000e+01,3.331678532915636759e-01,2.218871802896559553e-01,8.874999999999999556e-01
9.000000000000000000e+01,3.328767250208276574e-01,2.217247966678340954e-01,8.874999999999999556e-01
9.100000000000000000e+01,3.325882263018100082e-01,2.215631162774205909e-01,8.874999999999999556e-01
9.200000000000000000e+01,3.323022755627158542e-01,2.214020896192356869e-01,8.874999999999999556e-01
9.300000000000000000e+01,3.320187929077124123e-01,2.212416683599594536e-01,8.874999999999999556e-01
9.400000000000000000e+01,3.317377000751345895e-01,2.210818052754934260e-01,8.874999999999999556e-01
9.500000000000000000e+01,3.314589203964857789e-01,2.209224541980936429e-01,8.874999999999999556e-01
9.600000000000000000e+01,3.311823787562175880e-01,2.207635699669754925e-01,8.874999999999999556e-01
9.700000000000000000e+01,3.309080015522732343e-01,2.206051083821198300e-01,8.874999999999999556e-01
9.800000000000000000e+01,3.306357166573865580e-01,2.204470261610352588e-01,8.874999999999999556e-01
9.900000000000000000e+01,3.303654533811296590e-01,2.202892808982519490e-01,8.874999999999999556e-01
1.000000000000000000e+02,3.300971424327091563e-01,2.201318310273462642e-01,8.874999999999999556e-01
1.010000000000000000e+02,3.298307158845104614e-01,2.199746357853110956e-01,8.874999999999999556e-01
1.020000000000000000e+02,3.295661071363932271e-01,2.198176551791068134e-01,8.874999999999999556e-01
1.030000000000000000e+02,3.293032508807446912e-01,2.196608499542404280e-01,8.874999999999999556e-01
1.040000000000000000e+02,3.290420830682959097e-01,2.195041815652370443e-01,8.874999999999999556e-01
1.050000000000000000e+02,3.287825408747113154e-01,2.193476121478785124e-01,8.874999999999999556e-01
1.060000000000000000e+02,3.285245626679587638e-01,2.191911044930973385e-01,8.874999999999999556e-01
1.070000000000000000e+02,3.282680879764730553e-01,2.190346220224232421e-01,8.874999999999999556e-01
1.080000000000000000e+02,3.280130574581218150e-01,2.188781287648906004e-01,8.874999999999999556e-01
1.090000000000000000e+02,3.277594128699872211e-01,2.187215893353224028e-01,8.874999999999999556e-01
1.100000000000000000e+02,3.275070970389742930e-01,2.185649689139149976e-01,8.874999999999999556e-01
1.110000000000000000e+02,3.272560538332588420e-01,2.184082332270557703e-01,8.874999999999999556e-01
1.120000000000000000e+02,3.270062281345875732e-01,2.182513485293105515e-01,8.874999999999999556e-01
1.130000000000000000e+02,3.267575658114416637e-01,2.180942815865252737e-01,8.874999999999999556e-01
1.140000000000000000e+02,3.265100136930773056e-01,2.179369996599909154e-01,8.874999999999999556e-01
1.150000000000000000e+02,3.262635195444539837e-01,2.177794704916255486e-01,8.874999999999999556e-01
1.160000000000000000e+02,3.260180320420623112e-01,2.176216622901320785e-01,8.874999999999999556e-01
1.170000000000000000e+02,3.257735007506634695e-01,2.174635437180937048e-01,8.874999999999999556e-01
1.180000000000000000e+02,3.255298761009491337e-01,2.173050838799731044e-01,8.874999999999999556e-01
1.190000000000000000e+02,3.252871093681323766e-01,2.171462523109842502e-01,8.874999999999999556e-01
1.200000000000000000e+02,3.250451526514794298e-01,2.169870189668086924e-01,8.874999999999999556e-01
1.210000000000000000e+02,3.248039588547892986e-01,2.168273542141305188e-01,8.874999999999999556e-01
1.220000000000000000e+02,3.245634816678300005e-01,2.166672288219664289e-01,8.874999999999999556e-01
1.230000000000000000e+02,3.243236755487368117e-01,2.165066139537700773e-01,8.874999999999999556e-01
1.240000000000000000e+02,3.240844957073776844e-01,2.163454811602897598e-01,8.874999999999999556e-01
1.250000000000000000e+02,3.238458980896934403e-01,2.161838023731622316e-01,8.874999999999999556e-01
1.260000000000000000e+02,3.236078393630104633e-01,2.160215498992250072e-01,8.874999999999999556e-01
1.270000000000000000e+02,3.233702769023340529e-01,2.158586964155315702e-01,8.874999999999999556e-01
1.280000000000000000e+02,3.231331687776179962e-01,2.156952149650538664e-01,8.874999999999999556e-01
1.290000000000000000e+02,3.228964737420143005e-01,2.155310789530587579e-01,8.874999999999999556e-01
1.300000000000000000e+02,3.226601512210981459e-01,2.153662621441437552e-01,8.874999999999999556e-01
1.310000000000000000e+02,3.224241613030670583e-01,2.152007386599195660e-01,8.874999999999999556e-01
1.320000000000000000e+02,3.221884647299079196e-01,2.150344829773256361e-01,8.874999999999999556e-01
1.330000000000000000e+02,3.219530228895275958e-01,2.148674699275672784e-01,8.874999999999999556e-01
1.340000000000000000e+02,3.217177978088391344e-01,2.146996746956602031e-01,8.874999999999999556e-01
1.350000000000000000e+02,3.214827521477935934e-01,2.145310728205705453e-01,8.874999999999999556e-01
1.360000000000000000e+02,3.212478491943481229e-01,2.143616401959382856e-01,8.874999999999999556e-01
1.370000000000000000e+02,3.210130528603580835e-01,2.141913530713695779e-01,8.874999999999999556e-01
1.380000000000000000e+02,3.207783276783791604e-01,2.140201880542854929e-01,8.874999999999999556e-01
1.390000000000000000e+02,3.205436387993646496e-01,2.138481221123143816e-01,8.874999999999999556e-01
1.400000000000000000e+02,3.203089519912400429e-01,2.136751325762120679e-01,8.874999999999999556e-01
1.410000000000000000e+02,3.200742336383389786e-01,2.135011971432970168e-01,8.874999999999999556e-01
1.420000000000000000e+02,3.198394507416771892e-01,2.133262938813847431e-01,8.874999999999999556e-01
1.430000000000000000e+02,3.196045709200455720e-01,2.131504012332056386e-01,8.874999999999999556e-01
1.440000000000000000e+02,3.193695624118979004e-01,2.129734980212910911e-01,8.874999999999999556e-01
1.450000000000000000e+02,3.191343940780086985e-01,2.127955634533097995e-01,8.874999999999999556e-01
1.460000000000000000e+02,3.188990354048746867e-01,2.126165771278380190e-01,8.874999999999999556e-01
1.470000000000000000e+02,3.186634565088323767e-01,2.124365190405446691e-01,8.874999999999999556e-01
1.480000000000000000e+02,3.184276281408622289e-01,2.122553695907735405e-01,8.874999999999999556e-01
1.490000000000000000e+02,3.181915216920486733e-01,2.120731095885018680e-01,8.874999999999999556e-01
1.500000000000000000e+02,3.179551091996631884e-01,2.118897202616560060e-01,8.874999999999999556e-01
1.510000000000000000e+02,3.177183633538374630e-01,2.117051832637626418e-01,8.874999999999999556e-01
1.520000000000000000e+02,3.174812575047917251e-01,2.115194806819145623e-01,8.874999999999999556e-01
1.530000000000000000e+02,3.172437656705809350e-01,2.113325950450274937e-01,8.874999999999999556e-01
1.540000000000000000e+02,3.170058625453224255e-01,2.111445093323667810e-01,8.874999999999999556e-01
1.550000000000000000e+02,3.167675235078658003e-01,2.109552069823177889e-01,8.874999999999999556e-01
1.560000000000000000e+02,3.165287246308652325e-01,2.107646719013778203e-01,8.874999999999999556e-01
1.570000000000000000e+02,3.162894426902138068e-01,2.105728884733434059e-01,8.874999999999999556e-01
1.580000000000000000e+02,3.160496551747969951e-01,2.103798415686679579e-01,8.874999999999999556e-01
1.590000000000000000e+02,3.158093402965245766e-01,2.101855165539627257e-01,8.874999999999999556e-01
1.600000000000000000e+02,3.155684770005954265e-01,2.099898993016158788e-01,8.874999999999999556e-01
1.610000000000000000e+02,3.153270449759522087e-01,2.097929761995009079e-01,8.874999999999999556e-01
1.620000000000000000e+02,3.150850246658812304e-01,2.095947341607483083e-01,8.874999999999999556e-01
1.630000000000000000e+02,3.148423972787121605e-01,2.093951606335516524e-01,8.874999999999999556e-01
1.640000000000000000e+02,3.145991447985711509e-01,2.091942436109799353e-01,8.874999999999999556e-01
1.650000000000000000e+02,3.143552499961423941e-01,2.089919716407679928e-01,8.874999999999999556e-01
1.660000000000000000e+02,3.141106964393921008e-01,2.087883338350561557e-01,8.874999999999999556e-01
1.670000000000000000e+02,3.138654685042073234e-01,2.085833198800494392e-01,8.874999999999999556e-01
1.680000000000000000e+02,3.136195513849049932e-01,2.083769200455689585e-01,8.874999999999999556e-01
1.690000000000000000e+02,3.133729311045637678e-01,2.081691251944649268e-01,8.874999999999999556e-01
1.700000000000000000e+02,3.131255945251348871e-01,2.079599267918629812e-01,8.874999999999999556e-01
1.710000000000000000e+02,3.128775293572833571e-01,2.077493169142153595e-01,8.874999999999999556e-01
