epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,2.194839106954237895e+00,2.197352690676880105e+00,2.056338028169014120e-01
1.000000000000000000e+00,2.001573572458213324e+00,2.002656604331079837e+00,4.704225352112675895e-01
2.000000000000000000e+00,1.827319867286084198e+00,1.827947331793775554e+00,6.338028169014084945e-01
3.000000000000000000e+00,1.664099514833237814e+00,1.662719160740694591e+00,7.492957746478873249e-01
4.000000000000000000e+00,1.510907556588517053e+00,1.508724355776547066e+00,7.802816901408450301e-01
5.000000000000000000e+00,1.369984675614579039e+00,1.367224772099361996e+00,8.140845070422535468e-01
6.000000000000000000e+00,1.243683005264801134e+00,1.239855792886991104e+00,8.422535211267605515e-01
7.000000000000000000e+00,1.130858068434521302e+00,1.125711536951015779e+00,8.563380281690140539e-01
8.000000000000000000e+00,1.032515154444454630e+00,1.026306036493240814e+00,8.647887323943661553e-01
9.000000000000000000e+00,9.467148567187216868e-01,9.392622735447380133e-01,8.704225352112675562e-01
1.000000000000000000e+01,8.719496842594948172e-01,8.641622616338331397e-01,8.788732394366197687e-01
1.100000000000000000e+01,8.073196641824704756e-01,7.998246254273924105e-01,8.816901408450704691e-01
1.200000000000000000e+01,7.502356858759823277e-01,7.426718391638957861e-01,8.957746478873239715e-01
1.300000000000000000e+01,7.004716547860011522e-01,6.938590489140724626e-01,9.042253521126760729e-01
1.400000000000000000e+01,6.574506911572035595e-01,6.499870234172547834e-01,9.070422535211267734e-01
1.500000000000000000e+01,6.180343999311902481e-01,6.112769641832581646e-01,9.154929577464788748e-01
1.600000000000000000e+01,5.834913883635859388e-01,5.780902356730996949e-01,9.183098591549295753e-01
1.700000000000000000e+01,5.522362156806984723e-01,5.465658769564341046e-01,9.239436619718309762e-01
1.800000000000000000e+01,5.242396718222551710e-01,5.190689366177472230e-01,9.239436619718309762e-01
1.900000000000000000e+01,4.990946555321882361e-01,4.939556041658663688e-01,9.295774647887323772e-01
2.000000000000000000e+01,4.764970057028612982e-01,4.719566167936868339e-01,9.323943661971830776e-01
2.100000000000000000e+01,4.555947735310182378e-01,4.515336350929019527e-01,9.267605633802816767e-01
2.200000000000000000e+01,4.367542699708268361e-01,4.333745313084922390e-01,9.295774647887323772e-01
2.300000000000000000e+01,4.191651576161718462e-01,4.160186111846022050e-01,9.408450704225351791e-01
2.400000000000000000e+01,4.034055973462774003e-01,4.012887079538048352e-01,9.408450704225351791e-01
2.500000000000000000e+01,3.885156057162474919e-01,3.866414668087262418e-01,9.408450704225351791e-01
2.600000000000000000e+01,3.746502440912828358e-01,3.732522322745973065e-01,9.464788732394365800e-01
2.700000000000000000e+01,3.620895138209993536e-01,3.612752578932434955e-01,9.464788732394365800e-01
2.800000000000000000e+01,3.508243467460726572e-01,3.509462452045886138e-01,9.464788732394365800e-01
2.900000000000000000e+01,3.396005056531165578e-01,3.393696188763474231e-01,9.492957746478872805e-01
3.000000000000000000e+01,3.292280486841580034e-01,3.293422497657674253e-01,9.492957746478872805e-01
3.100000000000000000e+01,3.195828705465703634e-01,3.201797638629532150e-01,9.521126760563379809e-01
3.200000000000000000e+01,3.108105619169096445e-01,3.115716045122102207e-01,9.492957746478872805e-01
3.300000000000000000e+01,3.022564725946447761e-01,3.036690341775873936e-01,9.521126760563379809e-01
3.400000000000000000e+01,2.948620035407720219e-01,2.975448854790329056e-01,9.521126760563379809e-01
3.500000000000000000e+01,2.872594038134631544e-01,2.902034981339881581e-01,9.521126760563379809e-01
3.600000000000000000e+01,2.799064530783895721e-01,2.825590845755386882e-01,9.549295774647886814e-01
3.700000000000000000e+01,2.734015509518836762e-01,2.769861089878249971e-01,9.549295774647886814e-01
3.800000000000000000e+01,2.669392064076917537e-01,2.705248033729434898e-01,9.549295774647886814e-01
3.900000000000000000e+01,2.609676551264292210e-01,2.649106118967015089e-01,9.549295774647886814e-01
4.000000000000000000e+01,2.555985439014166194e-01,2.598701796892388671e-01,9.549295774647886814e-01
4.100000000000000000e+01,2.500737421852638476e-01,2.546668161130347108e-01,9.549295774647886814e-01
4.200000000000000000e+01,2.447812673320062249e-01,2.501981509812474802e-01,9.549295774647886814e-01
4.300000000000000000e+01,2.399306864698143027e-01,2.459782261344372889e-01,9.549295774647886814e-01
4.400000000000000000e+01,2.353349044800635836e-01,2.411117256121217411e-01,9.577464788732393819e-01
4.500000000000000000e+01,2.309609373396818710e-01,2.379873894050764938e-01,9.549295774647886814e-01
4.600000000000000000e+01,2.266610012034084853e-01,2.339591144988204252e-01,9.549295774647886814e-01
4.700000000000000000e+01,2.226277202843243430e-01,2.304946883035457472e-01,9.577464788732393819e-01
4.800000000000000000e+01,2.185894437472890584e-01,2.266062267742328940e-01,9.577464788732393819e-01
4.900000000000000000e+01,2.149427191689998740e-01,2.225298747047755321e-01,9.577464788732393819e-01
5.000000000000000000e+01,2.115632895992446971e-01,2.199821328654217034e-01,9.549295774647886814e-01
5.100000000000000000e+01,2.078979082518880028e-01,2.173075710781497971e-01,9.577464788732393819e-01
