epoch,train_loss,val_loss,val_accuracy
0.000000000000000000e+00,9.309325724079694497e-01,5.312047095658873896e-01,9.250000000000000444e-01
1.000000000000000000e+00,5.927436945243705901e-01,4.077703728444003195e-01,9.124999999999999778e-01
2.000000000000000000e+00,4.674903552546905705e-01,3.493439641620351144e-01,9.250000000000000444e-01
3.000000000000000000e+00,4.086713403633379094e-01,3.154631480243989539e-01,9.250000000000000444e-01
4.000000000000000000e+00,3.751106579003575803e-01,2.932399237084378218e-01,9.250000000000000444e-01
5.000000000000000000e+00,3.535377082222696532e-01,2.774772536351514107e-01,9.250000000000000444e-01
6.000000000000000000e+00,3.385684382806036230e-01,2.656882654672227950e-01,9.250000000000000444e-01
7.000000000000000000e+00,3.276217589172451539e-01,2.565302280431179249e-01,9.250000000000000444e-01
8.000000000000000000e+00,3.193059887022239862e-01,2.492113628572236728e-01,9.250000000000000444e-01
9.000000000000000000e+00,3.128035908409825816e-01,2.432325996368968346e-01,9.250000000000000444e-01
1.000000000000000000e+01,3.076021396969556010e-01,2.382626066669736031e-01,9.250000000000000444e-01
1.100000000000000000e+01,3.033638026177796210e-01,2.340721084028819787e-01,9.250000000000000444e-01
1.200000000000000000e+01,2.998566777957668572e-01,2.304970045541575308e-01,9.250000000000000444e-01
1.300000000000000000e+01,2.969162555157041083e-01,2.274165120175153931e-01,9.250000000000000444e-01
1.400000000000000000e+01,2.944226112771054504e-01,2.247396153640192629e-01,9.250000000000000444e-01
1.500000000000000000e+01,2.922863011634032615e-01,2.223963433878835549e-01,9.250000000000000444e-01
1.600000000000000000e+01,2.904393082670167492e-01,2.203319680385409374e-01,9.250000000000000444e-01
1.700000000000000000e+01,2.888290431921041734e-01,2.185030374024866384e-01,9.250000000000000444e-01
1.800000000000000000e+01,2.874142572237807780e-01,2.168745959971545290e-01,9.250000000000000444e-01
1.900000000000000000e+01,2.861621904964451457e-01,2.154181948793462698e-01,9.250000000000000444e-01
2.000000000000000000e+01,2.850465392682318133e-01,2.141104399100277056e-01,9.250000000000000444e-01
2.100000000000000000e+01,2.840459795110236718e-01,2.129319146106458116e-01,9.250000000000000444e-01
